F6EED236-27A4-4AD4-A78B-E4896B32D3CE,2966ADDD-4E95-4EDB-A177-CB630DBAE769,NonRelevant,
F7010068-04D6-45E4-9A03-47C2FCC2BE4A,8DAEC349-8021-484A-850D-103B5C0DFDF1,NonRelevant,"second document is my slides, which are sometimes related to the first document, but this is the complete version shared with colleagues"
F7010068-04D6-45E4-9A03-47C2FCC2BE4A,B77E014F-7218-4353-B035-6120D77014BB,CannotJudge,same document
CB358C6F-3670-4490-B947-F44553EAF0C2,964B3A51-BCC3-4024-9D5E-E20913257CD1,ContextuallyRelevant,
01D74915-BACE-4F1E-A0AC-1D1E195B7BF0,F829B37D-1D84-419A-A108-9512B18F9270,NonRelevant,
F2DABF6B-C63B-428B-A9F5-994387EDDD41,320392F6-42D2-4D82-80A3-3F56BF402F51,ContextuallyRelevant,
B19A658E-D1CB-4735-B6EC-3E734F47812D,015C7056-8944-4CBF-9FF4-CC5D8B1CD04A,NonRelevant,
B19A658E-D1CB-4735-B6EC-3E734F47812D,00C791A1-205E-4CE3-A5B2-A543E4B88A33,NonRelevant,
F7010068-04D6-45E4-9A03-47C2FCC2BE4A,F2DABF6B-C63B-428B-A9F5-994387EDDD41,Relevant,
F2DABF6B-C63B-428B-A9F5-994387EDDD41,276D6236-ACD9-40F5-AD98-CE3F114818A0,ContextuallyRelevant,
01D74915-BACE-4F1E-A0AC-1D1E195B7BF0,DF066B08-C611-4AA3-99A3-4A16A1A5CB31,ContextuallyRelevant,
CB358C6F-3670-4490-B947-F44553EAF0C2,F7010068-04D6-45E4-9A03-47C2FCC2BE4A,Relevant,
F7010068-04D6-45E4-9A03-47C2FCC2BE4A,8EFC94CA-B807-4AA2-8F6F-DAC02F3CDABE,NonRelevant,
7DF568D5-B2C5-4F2A-A0C3-5AFD5C65FF3B,9EC3F71D-BDA8-42B9-BAEF-0E474A8C2295,NonRelevant,
B19A658E-D1CB-4735-B6EC-3E734F47812D,01385D53-4470-420F-82F5-A4B025952F57,NonRelevant,
CB358C6F-3670-4490-B947-F44553EAF0C2,3A5DF3AD-8780-45F7-A23A-56BC92177365,NonRelevant,
CB358C6F-3670-4490-B947-F44553EAF0C2,4044AAED-265C-4BA1-A4A6-74740E15B130,ContextuallyRelevant,
7DF568D5-B2C5-4F2A-A0C3-5AFD5C65FF3B,DD7D645C-EBA5-4DBF-9F29-183778C80986,NonRelevant,
CB358C6F-3670-4490-B947-F44553EAF0C2,B77E014F-7218-4353-B035-6120D77014BB,Relevant,
1D153994-6D3C-45E3-A6F5-47817E1A0281,C9A2FAEE-2F47-416A-A883-70FE2ED447D7,ContextuallyRelevant,
7DF568D5-B2C5-4F2A-A0C3-5AFD5C65FF3B,63F83CD4-979A-432A-8C9B-31485936B843,NonRelevant,
7DF568D5-B2C5-4F2A-A0C3-5AFD5C65FF3B,7620034E-5D29-460D-8AC6-527FB2FF6DC9,NonRelevant,
F6EED236-27A4-4AD4-A78B-E4896B32D3CE,1114852C-1B29-4969-91B7-C007913DE50B,NonRelevant,
01D74915-BACE-4F1E-A0AC-1D1E195B7BF0,9853B381-AAD2-44BF-B3EB-4BCF5F553A44,ContextuallyRelevant,
CB358C6F-3670-4490-B947-F44553EAF0C2,320392F6-42D2-4D82-80A3-3F56BF402F51,ContextuallyRelevant,
1D153994-6D3C-45E3-A6F5-47817E1A0281,B639FDE2-7DD2-4606-910D-2F721BDDEABD,Relevant,
F2DABF6B-C63B-428B-A9F5-994387EDDD41,84EDB627-146B-42F4-B5A5-73B277D25FDB,ContextuallyRelevant,
F6EED236-27A4-4AD4-A78B-E4896B32D3CE,496CF556-B854-41C4-A3F0-578591A2D8B8,NonRelevant,
B19A658E-D1CB-4735-B6EC-3E734F47812D,6AE9238E-80E1-4179-BEC2-FF28D15B3FD8,NonRelevant,
B19A658E-D1CB-4735-B6EC-3E734F47812D,509B4496-AAFA-4615-A43A-8E9EA0F482A8,NonRelevant,
CB358C6F-3670-4490-B947-F44553EAF0C2,9964DCF2-2A05-4F1A-A115-B5668352E1DE,NonRelevant,
F2DABF6B-C63B-428B-A9F5-994387EDDD41,F7010068-04D6-45E4-9A03-47C2FCC2BE4A,ContextuallyRelevant,
B19A658E-D1CB-4735-B6EC-3E734F47812D,21ECCD2A-6AD8-45FC-AFE0-3D868F23C243,NonRelevant,
F2DABF6B-C63B-428B-A9F5-994387EDDD41,0E4E0870-E7C7-4006-87BD-C54530688195,ContextuallyRelevant,
509B4496-AAFA-4615-A43A-8E9EA0F482A8,12B31BD5-74BF-4649-BE83-F7BBF88B19A5,NonRelevant,
509B4496-AAFA-4615-A43A-8E9EA0F482A8,BF94F4C5-995B-4683-B24A-535AFD5E247E,NonRelevant,
F6EED236-27A4-4AD4-A78B-E4896B32D3CE,1114852C-1B29-4969-91B7-C007913DE50B,NonRelevant,
01D74915-BACE-4F1E-A0AC-1D1E195B7BF0,7FCE5C92-C5C5-4793-A0AF-744568166F33,ContextuallyRelevant,
F7010068-04D6-45E4-9A03-47C2FCC2BE4A,F55945FF-8879-4D5F-924A-EB93C1E1D196,ContextuallyRelevant,both related to my slides
F6EED236-27A4-4AD4-A78B-E4896B32D3CE,3A5DF3AD-8780-45F7-A23A-56BC92177365,NonRelevant,
01D74915-BACE-4F1E-A0AC-1D1E195B7BF0,63F83CD4-979A-432A-8C9B-31485936B843,NonRelevant,
1D153994-6D3C-45E3-A6F5-47817E1A0281,E10F4BC5-873C-4929-9BEF-18F97672000F,ContextuallyRelevant,
F6EED236-27A4-4AD4-A78B-E4896B32D3CE,AE9C3AFA-2ADA-43CC-95F0-B2BD2908520B,NonRelevant,
F6EED236-27A4-4AD4-A78B-E4896B32D3CE,93A23DAB-3F57-4ED2-86B8-406FE8FF0BA9,NonRelevant,
F7010068-04D6-45E4-9A03-47C2FCC2BE4A,320392F6-42D2-4D82-80A3-3F56BF402F51,NonRelevant,
F2DABF6B-C63B-428B-A9F5-994387EDDD41,00C791A1-205E-4CE3-A5B2-A543E4B88A33,NonRelevant,
1D153994-6D3C-45E3-A6F5-47817E1A0281,CB358C6F-3670-4490-B947-F44553EAF0C2,CannotJudge,This is the same document
509B4496-AAFA-4615-A43A-8E9EA0F482A8,320392F6-42D2-4D82-80A3-3F56BF402F51,NonRelevant,
1D153994-6D3C-45E3-A6F5-47817E1A0281,01A0ADC3-ACFC-4A03-B6BC-51E4D97FB58D,NonRelevant,
B19A658E-D1CB-4735-B6EC-3E734F47812D,01A0ADC3-ACFC-4A03-B6BC-51E4D97FB58D,NonRelevant,
F2DABF6B-C63B-428B-A9F5-994387EDDD41,21ECCD2A-6AD8-45FC-AFE0-3D868F23C243,NonRelevant,
B19A658E-D1CB-4735-B6EC-3E734F47812D,1114852C-1B29-4969-91B7-C007913DE50B,NonRelevant,
01D74915-BACE-4F1E-A0AC-1D1E195B7BF0,F712BD52-80E0-4184-91B3-9565A8C239EF,Relevant,
509B4496-AAFA-4615-A43A-8E9EA0F482A8,3A0BA616-6701-484B-8108-FD44B9618172,NonRelevant,
01D74915-BACE-4F1E-A0AC-1D1E195B7BF0,55B0C0A3-F5F3-4E5E-AB57-C3F74495C51F,ContextuallyRelevant,
509B4496-AAFA-4615-A43A-8E9EA0F482A8,2EB1B81D-9908-4C35-B8D3-C047FDE14F43,NonRelevant,
509B4496-AAFA-4615-A43A-8E9EA0F482A8,D99CD9AD-622D-4EBC-B2D8-AFE14A5F37F3,NonRelevant,
F7010068-04D6-45E4-9A03-47C2FCC2BE4A,2EB1B81D-9908-4C35-B8D3-C047FDE14F43,Relevant,
1D153994-6D3C-45E3-A6F5-47817E1A0281,1114852C-1B29-4969-91B7-C007913DE50B,Relevant,
509B4496-AAFA-4615-A43A-8E9EA0F482A8,AE9C3AFA-2ADA-43CC-95F0-B2BD2908520B,NonRelevant,
CB358C6F-3670-4490-B947-F44553EAF0C2,BB016413-966B-4838-B2EC-C1F248B7E2D4,NonRelevant,
F2DABF6B-C63B-428B-A9F5-994387EDDD41,04A9DC81-5890-424D-AB48-852A6380ABCC,NonRelevant,
CB358C6F-3670-4490-B947-F44553EAF0C2,DA2588AE-EA32-42F0-A947-BAAC86B5B607,NonRelevant,
1D153994-6D3C-45E3-A6F5-47817E1A0281,015C7056-8944-4CBF-9FF4-CC5D8B1CD04A,Relevant,
7DF568D5-B2C5-4F2A-A0C3-5AFD5C65FF3B,84EDB627-146B-42F4-B5A5-73B277D25FDB,NonRelevant,
01D74915-BACE-4F1E-A0AC-1D1E195B7BF0,23CC0003-0A45-40B3-9CA9-53DA0EDCA9DE,NonRelevant,
7DF568D5-B2C5-4F2A-A0C3-5AFD5C65FF3B,12B31BD5-74BF-4649-BE83-F7BBF88B19A5,NonRelevant,
7DF568D5-B2C5-4F2A-A0C3-5AFD5C65FF3B,9E988225-1C45-490F-966A-0CB08B2D0E23,ContextuallyRelevant,
B19A658E-D1CB-4735-B6EC-3E734F47812D,D99CD9AD-622D-4EBC-B2D8-AFE14A5F37F3,NonRelevant,
01D74915-BACE-4F1E-A0AC-1D1E195B7BF0,4A9528DB-2F8C-405F-869F-2AE7C87279AC,Relevant,
7DF568D5-B2C5-4F2A-A0C3-5AFD5C65FF3B,F2DABF6B-C63B-428B-A9F5-994387EDDD41,NonRelevant,
F6EED236-27A4-4AD4-A78B-E4896B32D3CE,94E4423B-3913-494A-95A6-1CD85AF8E1C8,NonRelevant,
CB358C6F-3670-4490-B947-F44553EAF0C2,B384244C-94FE-4C3E-ADC4-AA9793E56976,ContextuallyRelevant,"Same keynote file as Untitled.key, as I finally saved it"
1D153994-6D3C-45E3-A6F5-47817E1A0281,01385D53-4470-420F-82F5-A4B025952F57,NonRelevant,
